Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date,num_individuals,num_records,group_name,
"952","Personal","home","NY","41.053677","-71.934326","","","9","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","7","371",""
"954","Personal","home","PA","39.854397","-76.038849","","","123","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","40",""
"956","Personal","Back Yard","PA","40.222950","-75.271820","","","114","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","280",""
"959","Personal","Our yard","NC","36.388695","-78.992043","","","234","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","38",""
"961","Personal","POPIELASKI-HOME","CT","41.614651","-72.584480","","","57","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"962","Personal","Merlin Ranch Headquarters","WY","44.419422","-106.588882","","","1328","User","","","","","","","","","","","","","","","","","","","","","34","3032",""
"965","Personal","Mebane Labyrinth","NC","36.109207","-79.220932","","","215","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","5 yd","0.25 mi","1 ac","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","1","","","1","1","1","1","","","","","9","1299",""
"966","Personal","My Back Yard","MO","38.907433","-94.437477","","","293","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","119",""
"967","Personal","home","GA","31.646366","-81.327667","","","3","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","5",""
"968","Personal","Home","SC","33.509834","-81.747925","","","133","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"970","Personal","my yard","IA","42.522339","-92.425056","","","289","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","5",""
"972","Personal","Kingston Office","NJ","40.367409","-74.615875","","","20","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"973","Personal","Home","MI","42.285683","-84.128387","WGS84","Google Maps","307","Auto-USGS-WebService","Rural","Agricultural field, cropland or pasture","1320 ft","200 yd","110 ac","Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...","On the top of the slope or on a ridge","Southwest","1","","","1","1","1","","","","The site is my home which faces South toward 14 acres of hay fields, which are surrounded by wetland and forest. 100 feet North of my home, is a decidious treeline which separates my property from the farmers fields of corn and bean crops.","","19","3360",""
"974","Personal","Lower Vine Brook at North Street","MA","42.466019","-71.212372","WGS84","Google Maps","51","Auto-USGS-WebService","Suburban","Forested wetland (such as swamp or mangrove)","20 ft","0 ft","50 ft2","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","1","","","","","","Stream side habitat","","10","583",""
"975","Personal","front yard","NJ","39.684128","-75.057487","","","41","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","25",""
"976","Personal","back yard","NJ","39.684128","-75.057487","","","41","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","38",""
"977","Personal","back yard","CT","41.760353","-72.719147","","","34","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","50",""
"979","Personal","yards","MA","42.291031","-71.133118","","","41","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","7","8",""
"984","Personal","my back yard","SC","34.914185","-80.931244","","","197","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","170",""
"985","Personal","NC back yard","NC","36.086704","-79.744034","","","247","Auto-USGS-WebService","","","","","","","","","","","","","1","","","","","","","","1","10",""
"990","Personal","Restoration Site and Cultivated Beds","IL","38.907368","-90.047646","","","158","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","33","1656",""
"993","Personal","home","MD","39.707188","-77.519531","","","397","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","5",""
"997","Personal","home","WI","42.519775","-88.153397","","","227","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","2","15",""
"1001","Personal","my front yard","AZ","32.247971","-110.933662","","","743","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","5",""
"1002","Personal","Home","NC","35.364651","-79.230988","","","104","User","","","","","","","","","","","","","","","","","","","","","2","20",""
"1006","Personal","Home","MI","42.703114","-84.595879","","","267","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","60",""
"1007","Personal","home","NJ","39.955685","-74.874466","","","13","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","315",""
"1008","Personal","Home","WA","46.263386","-119.204742","","","131","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1011","Personal","home","NC","36.079227","-79.054680","","","174","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","131",""
"1016","Personal","Crehore","MA","42.332890","-71.257774","","","17","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","18",""
"1020","Personal","Entry East Window","CO","39.699631","-105.263504","","","2253","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1021","Personal","home","NY","42.091396","-76.008804","","","293","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","8",""
"1024","Personal","home","NY","42.168350","-77.976501","","User","447","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Site is 50 ft north of marker. Site is one acre lot extending 475 feet into cornfields.  Site has flower gardens around house and garden in back of barn with Blueberry Bushes and Apple trees to east of house in cornfields.","","12","28",""
"1026","Personal","Arndt Front Yard","AK","58.396561","-134.614227","","","46","Auto-USGS-WebService","Wildlands or semi-wildlands","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly evergreen trees (for example, pine or live oak)","","In the middle of the slope","East","","","","","","","","","","It is a front and backyard that backs up against a sitka spruce forest...we are also within a couple miles of the Mendenhall Glacier.  Our close proximity to the glacier affects our weather. It often delays start of season.","","1","10",""
"1029","Personal","Home","MI","42.457664","-82.964958","","","187","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","19","379",""
"1034","Personal","cheznous","CA","35.264938","-120.694908","","","39","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","39",""
"1037","Personal","Crooked Lake","WI","45.797211","-92.374077","","","302","Auto-USGS-WebService","Rural","Other (please describe in the comments section)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Property is on a lake with a natural restored shoreline of 200 feet. ","","8","170",""
"1041","Personal","My 8 Acres","NC","36.081570","-76.574577","","","4","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","No, the surrounding terrain is relatively flat","","","","","","","","","","","","We are 8 mostly forested pine acres about 50' SW of many more than 8 acres of farmed fields.","","4","55",""
"1043","Personal","Home","OK","35.503933","-97.546104","","","358","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","43",""
"1044","Personal","Park","OH","41.348431","-81.841576","","","250","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","500",""
"1049","Personal","my yard","MD","38.607044","-76.668030","","","18","Auto-USGS-WebService","Suburban","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","South","","","","","","","","","","the area is a gentle slope to the south, and to the west, down to the Patuxent River","","22","1829",""
"1053","Personal","Front yard","MD","39.352585","-76.613800","","","105","Auto-USGS-WebService","Urban","Pavement (such as asphalt, concrete, brick)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","1","40",""
"1054","Personal","Backyard","MD","39.352585","-76.613800","","","105","Auto-USGS-WebService","Urban","Pavement (such as asphalt, concrete, brick)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","2","35",""
"1056","Personal","My Yard","WA","46.399349","-122.960777","","","46","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Site is near the edge of a small town, close to forested semi-wildland","","6","152",""
"1057","Personal","Home","MI","42.224415","-84.351517","","","287","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","44",""
"1060","Personal","home","NY","42.967205","-76.366562","","","302","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","16","12",""
"1061","Personal","Home","MD","39.165428","-77.073967","","","147","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","","On the top of the slope or on a ridge","South","","","","","","","","","","","","1","8",""
"1062","Personal","my yard","NY","43.227459","-76.121017","","","118","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","10","82",""
"1064","Personal","home","MA","42.414276","-71.407005","","","48","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","20",""
"1067","Personal","Meadow at Pond","MA","42.460159","-71.431297","","","47","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","","In the middle of the slope","Northwest","","","","","","","","","","","","1","20",""
