UID,Gratton_ID,Site_ID,DateAB,Date_,DOY,YEAR,County,Latitude,Longitude,Growth_Sta,Aphids_cou,Percentage,Ave_Aphids,UTMX,UTMY,MNN,DFF,ROI,SOS,ROD,EOS,MESS,RSQ,LGS,MID,GRN,pet_Ave,petDOY,petcumDOY,ndv_Ave,ndvDOY,ndvcumDOY,gddDOY,gddSEAS,gddMAX,gddSOS,gddROI,gddRSQ
572,2004290A,3052004A,A,8/23/2004 0:00,236,2004,Barron,45.40846,-91.69914,R3,0.36,35,2.33,132282.4169,5039077.186,-308.5025605,10318.22245,0.02707214,129.5436271,-0.023376552,312.1148427,2,0.943869308,182.5712156,220.8292349,5004.859944,222.0193237,362.4444444,7774.888889,4479.310817,8225.513514,121368.0003,788.1354167,658.4149258,1157.834445,207.8531713,0.0335246,0.998785813
573,2004291A,3062004A,A,8/24/2004 0:00,237,2004,Barron,45.55873,-91.75499,R4,0.05,5,1,128902.328,5056028.07,-281.3977969,9766.05565,0.030948033,134.2275028,-0.037826618,307.0604629,2,0.957677126,172.8329601,220.6439828,4742.328926,228.6642512,372.6666667,7739.222222,4219.782894,8494.351351,116599.4726,771.5472005,639.3144804,1128.80653,208.2925764,0.033590697,0.998729678
574,2005001A,0012005A,A,6/28/2005 0:00,179,2005,Columbia,43.57404,-89.58088,R2,13.55,100,13.55,291602.0114,4827800.578,-245.1161568,8921.742012,0.030391142,105.2715018,-0.046457928,307.4928451,2,0.954236489,202.2213432,206.3821734,4338.312928,276.7198068,553.1111111,5005,4594.004032,8244.594595,82928.40602,549.9571398,869.4556703,1709.73782,204.422935,0.033055635,0.999324013
575,2005002A,0022005A,A,7/5/2005 0:00,186,2005,Iowa,43.0621,-90.07316,V6,9.05,100,9.05,249755.9125,4772295.525,-433.1799282,9122.310734,0.031813154,97.79272113,-0.053101434,311.2370613,2,0.973682068,213.4443402,204.5148912,4344.565403,278.557971,530.8888889,7028.777778,4801.228068,8700.756757,95631.5495,602.2393121,839.0959197,1684.558033,205.2535655,0.033200226,0.999374237
576,2005003A,0032005A,A,7/5/2005 0:00,186,2005,Iowa,42.9797,-90.11279,V6,1.55,40,3.875,246189.1239,4763263.231,-567.2181278,7648.620655,0.039872534,94.84630848,-0.050912535,313.3330082,2,0.950023912,218.4866997,204.0896583,3540.701264,274.968599,523,7004.555556,3935.27386,7780.216216,77883.99478,599.0731879,826.9731971,1662.00402,204.8689895,0.033244238,0.999343395
577,2005004A,0042005A,A,7/5/2005 0:00,186,2005,Iowa,42.88946,-90.17031,V6,5.95,70,8.5,241120.594,4753416.729,-144.2976827,6930.936453,0.057011736,86.80615554,-0.167759251,322.3482838,2,0.957124092,235.5421282,204.5772197,3393.319385,266.9830918,510.1111111,6917.333333,4289.886599,7735.459459,88572.71297,598.5145942,828.6862566,1658.138464,204.7925855,0.033206303,0.999339721
578,2005005A,0052005A,A,7/5/2005 0:00,186,2005,Iowa,42.86502,-90.29783,R2,0.85,35,2.43,230600.3738,4751102.911,-575.9479185,8295.608313,0.040890232,88.5019222,-0.075883937,318.2125615,3,0.940105647,229.7106393,203.3572419,3859.830197,265.8888889,514,6657.444444,4581.137921,8271.891892,91963.00307,606.1925998,831.6305157,1676.773836,204.7437131,0.033094281,0.999355522
580,2005007A,0072005A,A,7/5/2005 0:00,186,2005,Grant,42.9245,-90.61304,V7,2.6,60,4.3,205132.3387,4758766.723,-590.1124257,8435.453113,0.036201644,92.18565052,-0.072510534,316.8635369,2,0.957486399,224.6778864,204.5245937,3922.670344,267.0410628,533.8888889,6667.555556,4530.909803,8047.324324,87774.60587,614.3674045,843.4063972,1677.101246,204.136203,0.032928382,0.999366583
581,2005008A,0082005A,A,7/5/2005 0:00,186,2005,Grant,42.97582,-90.81935,R1,2.7,55,4.9,188552.4519,4765211.455,-826.1351829,9143.132854,0.030272508,95.30391672,-0.059563467,313.2821354,2,0.972516084,217.9782187,204.2930261,4158.498836,273.6570048,536.3333333,6733.222222,4530.566303,8463.594595,87597.55854,640.5957031,870.5902278,1733.593338,203.8310634,0.032759522,0.999373699
582,2005009A,0092005A,A,7/5/2005 0:00,186,2005,Grant,42.9882,-90.6835,V7,2.6,70,3.7,199691.7497,4766091.228,-1463.62887,10539.63756,0.022548112,103.2858652,-0.041508862,310.2347263,2,0.959645793,206.948861,206.7602957,4538.004343,273.5072464,530.7777778,6909.444444,4289.029972,8047.027027,80047.36814,634.7987196,884.6866118,1725.276254,204.0254261,0.032802133,0.99936943
583,2005010A,0102005A,A,7/5/2005 0:00,186,2005,Grant,42.95163,-90.9726,V5,1.45,50,2.9,175927.1734,4763104.979,-1122.801279,9463.61604,0.027799549,92.76025877,-0.050089369,314.7855311,1,0.959881973,222.0252724,203.7728949,4170.40738,276.7125604,542.2222222,6887.888889,4485.380072,7975.945946,86211.1137,682.144477,922.3233889,1838.853513,203.9451678,0.032306124,0.999372098
584,2005011A,0112005A,A,7/5/2005 0:00,186,2005,Grant,42.87752,-90.95135,V7,1.45,50,2.9,177273.7484,4754792.055,-1700.985099,36521.02432,0.014067534,220.257428,-0.02114507,279.8018305,2,0.941607606,59.54440248,250.0296293,17410.01961,274.4951691,539.5555556,7002.444444,4070.416274,8324.837838,77412.3145,658.3425564,1414.621588,1775.969186,203.8522526,0.032473299,0.999371426
586,2005013A,0132005A,A,7/5/2005 0:00,186,2005,Grant,42.81426,-90.83684,R2,7.25,85,8.5,186306.9726,4747332.897,-1525.616204,10857.5303,0.022137583,96.19518181,-0.040596292,307.2779494,2,0.963279694,211.0827676,201.7365656,4665.95705,269.2028986,525.8888889,6883.333333,4498.893555,8432.324324,89831.75921,645.0014648,856.8585458,1746.807208,203.9601256,0.032585052,0.999367133
588,2005015A,0152005A,A,7/5/2005 0:00,186,2005,Grant,42.69079,-90.69654,R3,0.45,25,1.8,197177.4846,4733106.793,-267.0144867,7565.245912,0.043564807,79.65095013,-0.146325748,325.5423468,2,0.97365113,245.8913967,202.5966485,3649.115713,277.763285,532.8888889,6813.333333,4774.892731,7562.459459,96607.85945,673.8307292,905.7280398,1828.165385,204.2779236,0.032339714,0.999355586
589,2005016A,0162005A,A,7/5/2005 0:00,186,2005,Grant,42.63556,-90.61234,R3,3.85,50,7.7,203813.519,4726674.207,-2531.27024,10743.42252,0.020966579,69.98300386,-0.039774584,326.7788893,2,0.956688173,256.7958854,198.3809466,4106.07614,277.4613527,533.7777778,6892.333333,4551.190894,7605.351351,92220.33085,671.0883247,871.5995064,1824.835207,204.4173455,0.032324885,0.999346876
592,2005019A,0192005A,A,7/6/2005 0:00,187,2005,Iowa,43.09432,-89.96489,R3,7.05,90,7.83,258699.3554,4775556.372,-867.7658508,10606.99378,0.024426579,104.4291148,-0.038203892,303.7631122,2,0.962612227,199.3339974,204.0961135,4869.613964,276.4202899,527.8888889,6908.333333,4728.081934,8676.378378,95514.67953,605.4918077,830.3397041,1684.076871,205.786492,0.033275196,0.999379967
593,2005020A,0202005A,A,7/6/2005 0:00,187,2005,Iowa,42.87858,-89.93863,R3,12.6,100,12.6,259998.0684,4751521.321,-241.4439697,7554.424443,0.051861929,86.02813013,-0.105721815,322.397456,2,0.961347397,236.3693258,204.212793,3656.490237,269.9323671,518.6666667,7011.111111,4604.883541,7876.027027,93874.81423,617.6809896,841.6578546,1700.62949,205.4687748,0.033059302,0.999337394
594,2005021A,0212005A,A,7/6/2005 0:00,187,2005,Lafayette,42.78092,-89.98257,R8,66.6,100,66.6,256025.0205,4740801.835,-268.4496853,7994.04474,0.038905315,92.52850612,-0.066159972,316.2154358,2,0.941226535,223.6869297,204.371971,3862.797528,270.8647343,516.3333333,6658.333333,4564.71228,8180.594595,92663.45908,628.5578885,855.0378821,1714.233268,205.1074239,0.032912888,0.999317821
595,2005022A,0232005A,A,7/6/2005 0:00,187,2005,Lafayette,42.68666,-90.15215,R2,14.85,85,17.47,241761.0575,4730838.555,-359.8524577,7294.543999,0.04484669,81.85473251,-0.110539357,321.1515394,2,0.961864471,239.2968069,201.503136,3467.345771,272.7487923,519.4444444,6734.555556,4372.48779,7900.594595,90078.85421,646.1866862,853.3278709,1754.640698,205.0582815,0.032608976,0.999320218
597,2005024A,0252005A,A,7/6/2005 0:00,187,2005,Lafayette,42.565,-89.94697,R3,2.75,60,4.583,258100.6018,4716720.601,-597.4592701,7753.204311,0.039907553,81.87015928,-0.070604856,319.5264639,2,0.964806005,237.6563046,200.6983116,3577.87252,280.7004831,527,6794,4380.47115,8030.405405,90445.09775,674.2546658,880.3823161,1817.490826,205.0160657,0.032197042,0.99930874
599,2005026A,0282005A,A,7/8/2005 0:00,189,2005,Green,42.5874,-89.72029,R2,8.5,100,8.5,276788.6478,4718585.122,-718.5411028,7998.050057,0.036342338,86.69788206,-0.062356681,317.9879697,2,0.946319588,231.2900877,202.3429259,3639.754477,280.0724638,520.6666667,6954.555556,4267.914745,8209.189189,86362.55699,696.0751953,890.208015,1814.359589,204.9765871,0.032244122,0.999291971
600,2005027A,0292005A,A,7/13/2005 0:00,194,2005,Green,42.61051,-89.54356,R2,27.75,100,27.75,291368.1037,4720700.355,-1611.474231,9625.056966,0.026217388,83.92180525,-0.036756392,317.9897783,2,0.948053688,234.067973,200.9557918,4006.791368,276.3478261,508.1111111,7465.555556,4298.082145,8128.918919,94354.45744,756.3911675,871.9351639,1796.327678,204.7187649,0.032494571,0.999275731
601,2005028A,0302005A,A,7/13/2005 0:00,194,2005,Green,42.68041,-89.70105,R2,239.75,100,239.75,278697.5192,4728863.44,-79.8495793,7265.495391,0.050611018,87.39431628,-0.115603213,322.8594212,3,0.968332272,235.4651049,205.1268687,3592.822906,277.2850242,518.2222222,7364.444444,4563.751051,7731.297297,101989.4066,743.4597439,890.8422453,1780.336695,205.1195667,0.032546704,0.999298659
602,2005029A,0312005A,A,7/13/2005 0:00,194,2005,Green,42.79233,-89.72755,R2,32.35,100,32.35,276928.0234,4741362.308,-297.0602666,7426.423211,0.055425913,84.69197639,-0.090758598,320.6550826,2,0.965522449,235.9631062,202.6735295,3564.681472,276.7777778,545.2222222,7386.555556,4458.150518,6978.810811,98243.98841,718.5309245,850.1782005,1728.221286,205.1768835,0.032934194,0.999303643
603,2005030A,0322005A,A,7/13/2005 0:00,194,2005,Green,42.8253,-89.63521,R2,20.3,100,20.3,284594.9698,4744783.462,-712.1772887,8102.213841,0.037111813,87.91951199,-0.05757405,317.3199914,2,0.972364381,229.4004794,202.6197517,3695.018276,273.6642512,528.1111111,7367.666667,4295.00156,7562.378378,92959.72192,718.218967,846.614609,1729.741076,205.2567904,0.033017333,0.999304265
604,2005031A,0332005A,A,7/13/2005 0:00,194,2005,Green,42.82286,-89.51455,R2,152.75,100,152.75,294450.2657,4744210.974,-1688.101606,10920.88426,0.022752253,99.27200759,-0.027994292,305.0213299,2,0.960236359,205.7493223,202.1466687,4616.391325,268.1256039,500.5555556,7345.333333,4118.734148,8058.216216,90421.27312,726.9215495,853.3336621,1760.080907,205.6441312,0.032914812,0.999298669
606,2005033A,0352005A,A,7/13/2005 0:00,194,2005,Green,42.72047,-89.40745,R2,20.2,100,20.2,302880.8367,4732584.62,-1943.33576,10825.81026,0.022795617,90.2256611,-0.030856125,310.2999001,2,0.948853105,220.074239,200.2627806,4441.237249,279.2584541,492.2222222,7226.111111,4226.458317,8212.648649,93500.53432,751.8588867,864.2888128,1811.763831,205.5572974,0.032464473,0.999296589
609,2005036A,0382005A,A,7/14/2005 0:00,195,2005,Crawford,43.16797,-90.76345,R2,14.15,100,14.15,194069.964,4786346.845,-762.5435046,9618.261503,0.031102806,91.33515229,-0.052280213,314.4068754,2,0.962615691,223.0717231,202.8710139,4427.858999,276.3816425,548.6666667,7456.666667,4990.451753,8546.243243,108971.7046,769.7122396,876.7048775,1769.648352,203.8375845,0.032790304,0.999387414
610,2005037A,0392005A,A,7/14/2005 0:00,195,2005,Crawford,43.18275,-91.02349,R2,12.75,100,12.75,173008.209,4788972.809,-558.5310767,9160.658383,0.031749486,97.90916172,-0.064675857,307.7405734,2,0.971154867,209.8314117,202.8248676,4301.063653,292.4695652,589.4,7483.333333,4624.583583,8523.972973,100121.5886,814.8462457,930.0761667,1868.891825,203.8465175,0.03230089,0.999383368
611,2005038A,0402005A,A,7/14/2005 0:00,195,2005,Crawford,43.28949,-90.95383,R2,21.25,100,21.25,179231.4177,4800558.183,-566.4943842,9282.139841,0.031973213,101.6210486,-0.054944367,308.4596486,2,0.964695923,206.8386,205.0403486,4357.822729,273.4323671,554.7777778,7940.8,4603.555677,8425.513514,97977.26688,772.3926866,897.9031454,1768.43434,203.6179781,0.03285157,0.999384543
612,2005039A,0412005A,A,7/14/2005 0:00,195,2005,Crawford,43.35509,-90.94035,R2,13.95,100,13.95,180669.4776,4807792.639,-1015.450542,10816.29745,0.024431557,113.72112,-0.036793038,301.9884182,2,0.966182847,188.2672982,207.8547691,4900.423454,271.4130435,536.3333333,7456.888889,4378.562076,8482.72973,90994.74402,762.9077148,912.4346731,1747.024903,203.6026622,0.033037534,0.999382594
613,2005040A,0422005A,A,7/14/2005 0:00,195,2005,Crawford,43.42182,-90.95234,R2,14.05,100,14.05,180049.481,4815250.425,-675.3336179,9719.982217,0.030081889,109.9475674,-0.045068701,302.9217528,2,0.962604895,192.9741853,206.4346601,4522.3243,265.3285024,536.5555556,7389.222222,4358.792167,8359.432432,91018.40996,746.9752604,881.3920809,1710.330939,203.5385079,0.033279286,0.999380548
614,2005041A,0432005A,A,7/14/2005 0:00,195,2005,Crawford,43.40188,-90.83109,R2,7.15,100,7.15,189763.8331,4812576.671,-595.6434318,9354.543954,0.032568661,102.8651859,-0.046326975,307.0223835,3,0.968875352,204.1571976,204.9437847,4379.450261,268.4903382,550.4444444,7229.444444,4533.940894,8322.405405,96455.83814,750.3276367,872.8945183,1718.372585,203.5662936,0.033239207,0.999381919
615,2005042A,0442005A,A,7/14/2005 0:00,195,2005,Richland,43.36309,-90.55916,R2,20.9,100,20.9,211601.9296,4807291.103,-811.6442063,10560.19382,0.02564811,104.3132233,-0.038309071,302.8332622,2,0.961193584,198.5200389,203.5732428,4874.274807,263.7753623,544.1111111,7311,4751.492435,8579.72973,104483.0888,723.2998047,833.5161526,1668.96999,203.9051685,0.033546166,0.999369008
618,2005045A,0472005A,A,7/15/2005 0:00,196,2005,Sauk,43.3719,-89.96878,R2,7.55,100,7.55,259477.8881,4806396.233,-100.9211471,8738.531238,0.038755508,99.95463864,-0.065362166,313.1883311,2,0.970067067,213.2336924,206.5714848,4318.805046,260.5217391,539.8888889,7134.666667,4939.414999,8456.189189,105441.3328,718.4315864,834.5616969,1636.326363,204.4971174,0.033541243,0.999336943
619,2005046A,0482005A,A,7/15/2005 0:00,196,2005,Sauk,43.44569,-89.96906,R2,3.7,100,3.7,259747.3103,4814592.507,-435.4756751,9305.567354,0.033614569,104.3403107,-0.051358244,309.4732774,2,0.964808162,205.1329667,206.906794,4435.045839,264.2222222,546.5555556,7129.555556,4704.280366,8576.513514,99196.83319,720.2405599,836.4415945,1638.094468,204.4151008,0.033596287,0.9993373
620,2005047A,0492005A,A,7/15/2005 0:00,196,2005,Sauk,43.47641,-89.89039,R2,184.5,100,184.5,266231.989,4817780.377,-495.0831133,8687.52367,0.036550186,97.00304697,-0.060637545,313.4856071,1,0.963626958,216.4825601,205.244327,4096.220278,274.3285024,574.2222222,7247.888889,4582.488582,8091.189189,96944.81538,735.8103299,844.4312434,1679.627162,204.6289198,0.033250987,0.999349997
621,2005048A,0502005A,A,7/15/2005 0:00,196,2005,Sauk,43.51544,-89.8045,R2,136.5,100,136.5,273325.0412,4821877.506,-768.8691941,9005.293063,0.027674517,101.8002893,-0.049684373,313.008747,2,0.948885836,211.2084577,207.4045181,4118.211934,275.0169082,567.5555556,7449.888889,4317.284188,7812.378378,89532.54297,737.2507595,864.014456,1679.757714,204.5550413,0.033221469,0.999333631
622,2005049A,0512005A,A,7/15/2005 0:00,196,2005,Sauk,43.55349,-90.06313,R2,30.5,100,30.5,252575.9184,4826841.3,-470.2762057,9287.526107,0.032563642,107.5127091,-0.03912687,305.6332837,2,0.964996058,198.1205746,206.5729964,4408.624951,273.4227053,586.4444444,7478.111111,4449.135839,8398.216216,94469.25268,737.0683594,857.9126215,1666.596419,204.0829434,0.033361596,0.999354679
623,2005050A,0522005A,A,7/15/2005 0:00,196,2005,Juneau,43.66152,-90.1212,R2,213.5,100,213.5,248336.3508,4839014.616,-57.99074753,8707.27638,0.04170319,102.6700277,-0.056763906,308.3644814,2,0.973109601,205.6944537,205.5172545,4324.642816,264.4613527,565.4444444,7419.555556,4785.844958,8264.405405,103673.1722,728.7839627,835.7564564,1643.047034,203.873789,0.033610552,0.999340673
625,2005052A,0542005A,A,7/15/2005 0:00,196,2005,Adams,43.77454,-89.84249,R2,81.8,95,86.1,271240.5301,4850759.373,-195.1779493,8443.185783,0.026599031,100.5330967,-0.040393386,314.7413746,2,0.967182748,214.208278,207.6372357,4124.003917,281.2560386,591.1111111,7165,4597.254708,7676.486486,98458.87722,747.3731554,875.8888327,1687.995835,204.0331714,0.033081923,0.999327318
626,2005053A,0552005A,A,7/15/2005 0:00,196,2005,Adams,43.80334,-89.69738,R2,44,100,44,283023.4498,4853567.254,-277.4201545,7352.033503,0.032063213,105.7318411,-0.058497267,317.839545,2,0.947835065,212.1077039,211.785693,3537.306674,270.4130435,590.7777778,7581.777778,3920.744688,7096.027027,79014.12828,730.2513021,887.2934112,1653.706898,204.0956131,0.033379751,0.999326562
628,2005055A,0572005A,A,7/18/2005 0:00,199,2005,Richland,43.23849,-90.27231,R2,623,100,623,234304.2125,4792499.761,-1796.658683,10683.07474,0.022173678,83.74751815,-0.040839346,316.468594,2,0.955024682,232.7210758,200.1080561,4443.208029,268.0386473,422.2222222,7826,4692.276741,8101.162162,111483.4631,800.08648,831.739051,1729.738333,204.7770294,0.032991583,0.999405255
629,2005056A,0582005A,A,7/18/2005 0:00,199,2005,Richland,43.37645,-90.38717,R2,310.5,100,310.5,225599.5206,4808194.146,-1232.745989,10177.45918,0.024260801,91.06921701,-0.041663792,312.9762202,2,0.961527437,221.9070032,202.0227186,4472.356597,267.5096618,421.3333333,7732.111111,4723.538563,8237.135135,112412.1663,802.2390408,843.0223958,1714.630964,204.1685354,0.033167122,0.99938663
630,2005057A,0592005A,A,7/18/2005 0:00,199,2005,Richland,43.48092,-90.53553,R2,119,100,119,214072.6087,4820296.781,-447.0793409,8606.369616,0.039851768,101.0529924,-0.06254233,315.8093258,2,0.968108248,214.7563334,208.4311591,4079.645138,268.5169082,425.1111111,7722.555556,4549.544952,8264.972973,101744.4212,790.6185981,876.4622111,1678.937233,203.8356076,0.033571622,0.999375828
631,2005058A,0602005A,A,7/18/2005 0:00,199,2005,Vernon,43.53412,-90.77395,R2,112,100,112,195057.8642,4827053.301,-419.8609848,9341.384602,0.034868276,103.3160103,-0.04652591,308.2613768,2,0.954726633,204.9453665,205.7886935,4460.761808,263.4371981,411,7760.888889,4727.575761,8350.135135,109882.9103,796.7135417,857.6412951,1679.283486,203.4766461,0.033599347,0.999376456
632,2005059A,0612005A,A,7/18/2005 0:00,199,2005,Vernon,43.55298,-90.87425,R2,38.5,100,38.5,187050.5406,4829521.28,-730.619824,8282.164606,0.03206314,98.21372283,-0.054531994,311.4625261,2,0.953782726,213.2488032,204.8381245,3775.772391,265.6111111,406.4444444,7569.333333,4020.577162,7534.918919,91684.97152,800.4027778,853.7805506,1688.297181,203.5348267,0.033565254,0.999380016
634,2005061A,0632005A,A,7/18/2005 0:00,199,2005,Vernon,43.67537,-90.95807,R2,10.55,85,12.41,180928.1219,4843434.928,-242.6493836,8540.17008,0.03671955,104.9717271,-0.061901281,309.020552,2,0.962150205,204.0488249,206.9961395,4148.760348,267.0217391,415.4444444,7617,4469.49923,7170.891892,100467.6892,821.1448025,896.1692523,1733.349859,203.5843567,0.033373104,0.999374561
635,2005062A,0642005A,A,7/18/2005 0:00,199,2005,LaCrosse,43.74189,-91.0167,R2,51.5,100,51.5,176559.9345,4851051.139,-733.5744941,10664.20268,0.024476125,119.0798536,-0.042601405,298.7235775,2,0.958575588,179.6437239,208.9017156,4965.314091,260.2246377,403.5555556,7743.666667,4377.967962,7655.189189,98398.55147,803.0146484,893.5274138,1691.645162,203.4927983,0.033636088,0.999372872
636,2005063A,0652005A,A,7/18/2005 0:00,199,2005,LaCrosse,43.80111,-91.04875,R2,38,100,38,174301.0505,4857754.835,-237.2546324,8892.281011,0.035097927,98.7005523,-0.059408493,311.0997172,3,0.95532611,212.3991649,204.9001347,4327.513189,262.1352657,401.8888889,7583.666667,4860.032017,7332.108108,113066.5864,858.828125,920.1672283,1812.874902,203.5765389,0.032945427,0.999371962
639,2005066A,0682005A,A,7/19/2005 0:00,200,2005,Monroe,43.92138,-90.76945,R2,206.5,90,229.44,197380.4429,4870051.052,-604.8037512,8791.262297,0.02138305,90.04978075,-0.047916996,318.4974977,2,0.958752103,228.447717,204.2736392,4093.229273,259.1062802,409.8888889,7616.666667,4661.98587,7260.138889,108734.8008,824.1570638,858.7823454,1706.859875,203.4464681,0.033391883,0.999368457
640,2005067A,0692005A,A,7/19/2005 0:00,200,2005,Monroe,43.85292,-90.67059,R2,154.25,100,154.25,204979.3778,4862088.908,-207.5257326,8299.341532,0.045329463,101.7228702,-0.06350758,311.4266253,2,0.984204978,209.703755,206.5747477,4045.9079,267.5289855,422.6666667,7533.666667,4506.078561,8031.324324,102411.6142,820.4459635,875.5914518,1701.114245,203.5218108,0.033415189,0.999365018
641,2005068A,0702005A,A,7/19/2005 0:00,200,2005,Monroe,43.29883,-90.94591,R2,43.75,95,46.05,179923.0878,4801565.152,-641.095975,9419.249183,0.030735399,100.5771581,-0.054393239,308.2285632,2,0.966462635,207.6514051,204.4028606,4389.076604,270.968599,423,7770,4619.620603,8491.513514,106975.1506,837.4215495,880.3755651,1741.08216,203.57222,0.032998484,0.999379642
